,Iteration_0,Iteration_1,Iteration_2,Iteration_3,Iteration_4,Iteration_5,Iteration_6,Iteration_7,Iteration_8,Iteration_9,Iteration_10,Iteration_11,Iteration_12,Iteration_13,Iteration_14,Iteration_15,Iteration_16,Iteration_17,Iteration_18,Iteration_19
54,0.84,0.82,0.84,0.81,0.82,0.82,0.81,0.82,0.8,0.81,0.83,0.81,0.85,0.82,0.83,0.82,0.81,0.83,0.82,0.8
55,0.84,0.82,0.84,0.81,0.82,0.82,0.81,0.82,0.8,0.81,0.83,0.82,0.85,0.82,0.83,0.82,0.81,0.83,0.82,0.8
56,0.84,0.82,0.84,0.81,0.82,0.82,0.81,0.82,0.8,0.81,0.83,0.82,0.85,0.82,0.83,0.82,0.81,0.83,0.82,0.8
57,0.84,0.82,0.84,0.81,0.82,0.82,0.81,0.82,0.8,0.81,0.83,0.82,0.85,0.82,0.83,0.82,0.81,0.83,0.82,0.8
58,0.84,0.82,0.84,0.81,0.82,0.82,0.81,0.82,0.8,0.81,0.83,0.82,0.85,0.82,0.83,0.82,0.81,0.83,0.82,0.8
59,0.84,0.82,0.84,0.81,0.82,0.82,0.81,0.82,0.8,0.81,0.83,0.82,0.85,0.82,0.83,0.82,0.81,0.83,0.82,0.8
60,0.84,0.82,0.84,0.81,0.82,0.82,0.81,0.82,0.8,0.82,0.83,0.82,0.85,0.82,0.83,0.82,0.81,0.83,0.82,0.8
61,0.84,0.82,0.84,0.81,0.82,0.82,0.81,0.82,0.8,0.82,0.83,0.82,0.85,0.82,0.83,0.82,0.81,0.83,0.82,0.8
62,0.84,0.82,0.84,0.81,0.82,0.82,0.81,0.82,0.8,0.82,0.83,0.82,0.85,0.82,0.83,0.82,0.81,0.83,0.82,0.8
63,0.84,0.82,0.84,0.81,0.82,0.82,0.81,0.82,0.8,0.82,0.83,0.82,0.85,0.82,0.83,0.82,0.81,0.83,0.82,0.8
64,0.84,0.82,0.84,0.81,0.82,0.82,0.81,0.82,0.8,0.82,0.83,0.82,0.85,0.82,0.83,0.82,0.81,0.83,0.82,0.8
65,0.84,0.82,0.84,0.81,0.82,0.82,0.81,0.82,0.8,0.82,0.83,0.82,0.85,0.82,0.83,0.82,0.81,0.83,0.82,0.8
66,0.84,0.82,0.86,0.81,0.82,0.82,0.81,0.82,0.8,0.82,0.83,0.82,0.85,0.82,0.83,0.82,0.81,0.83,0.82,0.8
67,0.84,0.82,0.86,0.81,0.82,0.82,0.81,0.82,0.8,0.82,0.83,0.82,0.85,0.82,0.83,0.82,0.81,0.83,0.82,0.8
68,0.84,0.82,0.86,0.81,0.82,0.82,0.81,0.82,0.8,0.82,0.83,0.82,0.85,0.82,0.83,0.82,0.81,0.83,0.82,0.8
69,0.84,0.82,0.86,0.81,0.82,0.82,0.81,0.82,0.8,0.82,0.83,0.82,0.85,0.82,0.83,0.82,0.81,0.83,0.82,0.8
70,0.84,0.82,0.86,0.81,0.82,0.82,0.81,0.82,0.8,0.82,0.83,0.82,0.85,0.82,0.83,0.82,0.81,0.83,0.82,0.8
71,0.84,0.82,0.86,0.81,0.82,0.82,0.81,0.82,0.81,0.82,0.83,0.82,0.85,0.82,0.83,0.82,0.81,0.83,0.82,0.8
72,0.84,0.82,0.86,0.81,0.82,0.82,0.81,0.82,0.81,0.82,0.83,0.82,0.85,0.82,0.83,0.82,0.81,0.83,0.82,0.8
73,0.84,0.82,0.86,0.81,0.82,0.82,0.83,0.82,0.82,0.82,0.83,0.82,0.85,0.82,0.83,0.82,0.81,0.83,0.82,0.8
74,0.84,0.82,0.86,0.81,0.82,0.82,0.83,0.82,0.82,0.82,0.83,0.82,0.85,0.82,0.83,0.82,0.81,0.83,0.82,0.8
75,0.84,0.82,0.86,0.81,0.82,0.82,0.83,0.82,0.82,0.82,0.83,0.82,0.85,0.82,0.83,0.82,0.81,0.83,0.82,0.8
76,0.84,0.82,0.86,0.81,0.82,0.82,0.83,0.82,0.82,0.82,0.83,0.82,0.85,0.82,0.83,0.82,0.81,0.83,0.82,0.8
77,0.84,0.82,0.86,0.81,0.82,0.82,0.83,0.82,0.82,0.82,0.83,0.82,0.85,0.82,0.83,0.82,0.81,0.83,0.82,0.8
78,0.84,0.82,0.86,0.81,0.82,0.82,0.83,0.82,0.82,0.82,0.83,0.82,0.85,0.82,0.83,0.82,0.81,0.83,0.82,0.8
79,0.84,0.82,0.86,0.81,0.82,0.82,0.83,0.82,0.82,0.82,0.83,0.82,0.85,0.82,0.83,0.82,0.81,0.83,0.82,0.8
80,0.84,0.82,0.86,0.81,0.82,0.82,0.83,0.82,0.82,0.82,0.83,0.82,0.85,0.82,0.83,0.82,0.81,0.83,0.82,0.8
81,0.84,0.85,0.86,0.81,0.82,0.82,0.83,0.82,0.82,0.82,0.83,0.82,0.85,0.82,0.83,0.82,0.81,0.83,0.82,0.8
82,0.84,0.85,0.86,0.81,0.82,0.82,0.83,0.82,0.82,0.82,0.83,0.82,0.85,0.82,0.83,0.82,0.81,0.83,0.82,0.8
83,0.84,0.85,0.86,0.81,0.82,0.82,0.83,0.82,0.82,0.82,0.83,0.82,0.85,0.82,0.83,0.82,0.81,0.83,0.82,0.8
