,Iteration_0,Iteration_1,Iteration_2,Iteration_3,Iteration_4,Iteration_5,Iteration_6,Iteration_7,Iteration_8,Iteration_9,Iteration_10,Iteration_11,Iteration_12,Iteration_13,Iteration_14,Iteration_15,Iteration_16,Iteration_17,Iteration_18,Iteration_19
64,0.77,0.77,0.77,0.76,0.77,0.78,0.78,0.77,0.78,0.78,0.75,0.79,0.79,0.79,0.77,0.8,0.78,0.79,0.76,0.79
65,0.77,0.77,0.77,0.76,0.77,0.78,0.78,0.77,0.78,0.79,0.75,0.79,0.79,0.79,0.77,0.8,0.78,0.79,0.76,0.79
66,0.77,0.77,0.77,0.76,0.77,0.78,0.78,0.77,0.78,0.79,0.75,0.79,0.79,0.79,0.77,0.8,0.78,0.79,0.76,0.79
67,0.77,0.77,0.77,0.76,0.77,0.78,0.8,0.77,0.78,0.79,0.75,0.79,0.79,0.79,0.77,0.8,0.78,0.79,0.76,0.79
68,0.77,0.77,0.77,0.76,0.77,0.78,0.8,0.77,0.78,0.79,0.75,0.79,0.79,0.79,0.77,0.8,0.78,0.79,0.76,0.79
69,0.77,0.77,0.82,0.76,0.77,0.78,0.8,0.77,0.78,0.79,0.76,0.79,0.79,0.79,0.77,0.8,0.78,0.79,0.76,0.79
70,0.77,0.77,0.82,0.76,0.77,0.78,0.8,0.77,0.78,0.79,0.79,0.79,0.79,0.79,0.77,0.8,0.78,0.79,0.76,0.79
71,0.77,0.77,0.82,0.76,0.77,0.78,0.8,0.77,0.78,0.79,0.79,0.79,0.79,0.79,0.77,0.8,0.78,0.79,0.76,0.79
72,0.77,0.77,0.82,0.76,0.77,0.78,0.8,0.77,0.78,0.79,0.79,0.79,0.79,0.79,0.77,0.8,0.78,0.79,0.76,0.79
73,0.77,0.77,0.82,0.76,0.77,0.78,0.8,0.77,0.78,0.79,0.79,0.79,0.79,0.79,0.77,0.8,0.78,0.79,0.76,0.79
74,0.77,0.77,0.82,0.76,0.77,0.78,0.8,0.77,0.78,0.79,0.79,0.79,0.79,0.79,0.77,0.8,0.78,0.79,0.76,0.79
75,0.77,0.77,0.82,0.76,0.77,0.78,0.8,0.77,0.78,0.79,0.79,0.79,0.79,0.79,0.77,0.8,0.78,0.79,0.76,0.79
76,0.77,0.77,0.82,0.76,0.77,0.78,0.8,0.77,0.78,0.79,0.79,0.79,0.79,0.79,0.77,0.8,0.78,0.79,0.76,0.79
77,0.77,0.77,0.82,0.76,0.77,0.78,0.8,0.77,0.78,0.8,0.79,0.79,0.79,0.79,0.77,0.8,0.78,0.79,0.76,0.79
78,0.77,0.77,0.82,0.76,0.78,0.78,0.8,0.77,0.78,0.8,0.79,0.79,0.79,0.79,0.77,0.8,0.78,0.79,0.76,0.79
79,0.77,0.77,0.82,0.76,0.78,0.78,0.8,0.77,0.78,0.8,0.79,0.79,0.79,0.79,0.77,0.8,0.78,0.79,0.79,0.79
80,0.77,0.77,0.82,0.76,0.78,0.78,0.8,0.77,0.78,0.8,0.79,0.79,0.79,0.79,0.77,0.8,0.78,0.79,0.79,0.79
81,0.77,0.77,0.82,0.76,0.78,0.78,0.8,0.77,0.78,0.8,0.79,0.79,0.79,0.79,0.77,0.8,0.78,0.79,0.79,0.79
82,0.77,0.77,0.82,0.76,0.78,0.78,0.8,0.77,0.78,0.8,0.79,0.79,0.79,0.79,0.77,0.8,0.78,0.79,0.79,0.79
83,0.77,0.77,0.82,0.76,0.78,0.78,0.8,0.77,0.78,0.8,0.79,0.79,0.79,0.79,0.77,0.8,0.78,0.79,0.79,0.79
84,0.77,0.77,0.82,0.76,0.78,0.78,0.8,0.77,0.78,0.8,0.79,0.79,0.79,0.79,0.77,0.8,0.78,0.79,0.79,0.79
85,0.77,0.77,0.82,0.76,0.78,0.78,0.8,0.77,0.78,0.8,0.79,0.79,0.79,0.79,0.77,0.8,0.78,0.79,0.79,0.79
86,0.79,0.77,0.82,0.76,0.78,0.78,0.8,0.77,0.78,0.8,0.79,0.79,0.79,0.79,0.77,0.8,0.78,0.79,0.79,0.79
87,0.79,0.77,0.82,0.76,0.78,0.78,0.8,0.77,0.78,0.8,0.79,0.79,0.79,0.79,0.77,0.8,0.78,0.79,0.79,0.79
88,0.79,0.77,0.82,0.76,0.78,0.78,0.8,0.77,0.78,0.8,0.79,0.79,0.79,0.79,0.77,0.8,0.78,0.79,0.79,0.79
89,0.79,0.77,0.82,0.76,0.78,0.78,0.8,0.77,0.78,0.8,0.79,0.79,0.79,0.79,0.77,0.8,0.78,0.79,0.79,0.79
90,0.79,0.77,0.82,0.76,0.78,0.78,0.8,0.77,0.78,0.8,0.79,0.79,0.79,0.79,0.77,0.8,0.78,0.79,0.79,0.79
91,0.79,0.77,0.82,0.76,0.78,0.78,0.8,0.77,0.78,0.8,0.79,0.79,0.79,0.79,0.77,0.8,0.78,0.79,0.79,0.79
92,0.79,0.77,0.82,0.76,0.78,0.78,0.8,0.77,0.78,0.8,0.79,0.79,0.79,0.79,0.77,0.8,0.78,0.79,0.79,0.79
93,0.79,0.77,0.82,0.76,0.78,0.78,0.8,0.77,0.78,0.8,0.79,0.79,0.79,0.79,0.77,0.8,0.78,0.79,0.79,0.79
94,0.79,0.77,0.82,0.76,0.78,0.78,0.8,0.77,0.78,0.8,0.79,0.79,0.79,0.79,0.77,0.8,0.78,0.79,0.79,0.79
95,0.79,0.77,0.82,0.76,0.78,0.78,0.8,0.77,0.78,0.8,0.79,0.79,0.79,0.79,0.77,0.8,0.78,0.79,0.79,0.79
96,0.79,0.77,0.82,0.76,0.78,0.78,0.8,0.77,0.78,0.8,0.79,0.79,0.79,0.79,0.77,0.8,0.78,0.79,0.79,0.79
97,0.79,0.77,0.82,0.77,0.78,0.78,0.8,0.77,0.78,0.8,0.79,0.79,0.79,0.79,0.77,0.8,0.78,0.79,0.79,0.79
98,0.79,0.77,0.82,0.77,0.78,0.78,0.8,0.77,0.78,0.8,0.79,0.79,0.79,0.79,0.77,0.8,0.78,0.79,0.79,0.79
99,0.79,0.77,0.82,0.77,0.78,0.78,0.8,0.81,0.78,0.8,0.79,0.79,0.79,0.79,0.77,0.8,0.78,0.79,0.79,0.79
100,0.79,0.77,0.82,0.77,0.78,0.78,0.8,0.81,0.78,0.8,0.79,0.79,0.79,0.79,0.77,0.8,0.78,0.79,0.79,0.79
101,0.79,0.77,0.82,0.77,0.78,0.78,0.8,0.81,0.78,0.8,0.79,0.79,0.79,0.79,0.77,0.8,0.78,0.79,0.79,0.79
102,0.79,0.77,0.82,0.77,0.78,0.78,0.8,0.81,0.78,0.8,0.79,0.79,0.79,0.79,0.77,0.8,0.78,0.79,0.79,0.79
103,0.79,0.77,0.82,0.77,0.78,0.78,0.8,0.81,0.78,0.8,0.79,0.79,0.79,0.79,0.77,0.8,0.78,0.79,0.79,0.79
104,0.79,0.77,0.82,0.77,0.78,0.78,0.8,0.81,0.78,0.8,0.79,0.79,0.79,0.79,0.77,0.8,0.78,0.79,0.79,0.79
105,0.79,0.77,0.82,0.77,0.78,0.78,0.8,0.81,0.78,0.8,0.79,0.79,0.79,0.79,0.77,0.8,0.78,0.79,0.79,0.79
106,0.79,0.77,0.82,0.77,0.78,0.78,0.8,0.81,0.78,0.8,0.79,0.79,0.79,0.79,0.77,0.8,0.78,0.79,0.79,0.79
107,0.79,0.77,0.82,0.77,0.78,0.78,0.8,0.81,0.78,0.8,0.79,0.79,0.79,0.79,0.77,0.8,0.78,0.79,0.79,0.79
